environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Terrestrial	0048501	0.0019001591647423573	0.004015864755063786	-0.008444708444301955	0.01224502677378667	-0.014716295201798965	0.03419092647674404	479	0.00046913694368555525	0.8671627791688827
Terrestrial	0050511	0.15408132962691573	0.02311662918047777	0.094532892858005	0.21362976639582648	-1.2583001845909403	0.19689245588616797	474	0.0860283780515314	5.209166431541234e-13
Terrestrial	0050660	1.2810007726183774	0.054929256585351346	1.1395030076545123	1.4224985375822425	-7.586123359428868	0.4676656929155289	479	0.5327493198603297	0.0
Terrestrial	0050661	0.827227612610993	0.04250365711385311	0.7177381918857073	0.9367170333362786	-4.483179148621082	0.3618745909059897	479	0.4426196675887676	0.0
Terrestrial	0051082	0.5269278519123658	0.05630793903761853	0.3818786009514605	0.6719771028732711	-2.957622010500672	0.479403745174586	479	0.1551115205615221	0.0
Terrestrial	0051083	-0.011955975818125587	0.007067168672688392	-0.030161002318970884	0.006249050682719711	0.10615251268917755	0.060190554237751104	471	0.006065464713963964	1.838305366170867
Terrestrial	0051287	0.6349166410993112	0.04424946800736516	0.5209300115123385	0.7489032706862839	-2.5353962658786124	0.37673836136217914	479	0.3014893452455979	0.0
Terrestrial	0051301	0.2268820998372552	0.037164738719349645	0.1311457328962105	0.3226184667782999	0.4306277847158422	0.31641923385950854	479	0.07246839393330362	4.96678254080507e-11
Terrestrial	0051536	0.9990478209390623	0.05062128551233999	0.8686473894592744	1.12944825241885	-5.615806586531897	0.43117244107298713	477	0.450548739333131	0.0
Terrestrial	0051539	0.72602173688278	0.04279961363099774	0.6157699321693298	0.8362735415962302	-3.063252560336715	0.36439435392969366	479	0.3762690331312445	0.0
Terrestrial	0051989	-0.014977673859645815	0.016036544404158408	-0.05628781224475787	0.02633246452546624	0.14585481534192754	0.13662185796429055	475	0.0018407967186918617	1.426114321975433
Terrestrial	0052381	-0.017151541182204345	0.013731151860545864	-0.05252298837497049	0.018219906010561806	0.16326139609325807	0.11690652756991907	479	0.0032602863350809086	1.6296407551039895
Terrestrial	0052906	0.001907813223507734	0.004022052907123426	-0.00845299506524221	0.01226862151225768	-0.014777386565365902	0.03424156250782171	478	0.00047245882291069297	0.8665483702543832
Terrestrial	0055052	1.1526928017481473	0.07267783620183428	0.9654746956922221	1.3399109078040723	-6.422188560478285	0.6188616040027974	478	0.3457488407844511	0.0
Terrestrial	0055085	1.1405319437021988	0.04364615585434437	1.0280994462214077	1.2529644411829899	-4.7998094647957155	0.3716017836324513	479	0.5887385823046141	0.0
Terrestrial	0061710	0.36079145270978064	0.04631686666247818	0.24147920418723684	0.48010370123232443	-2.6402456601442945	0.3945790288383643	475	0.1136984410226567	0.0
Terrestrial	0070006	0.6581986515584213	0.044518643998691446	0.5435186246177921	0.7728786784990505	-4.050766064135751	0.37903011596301245	479	0.3142511274220138	0.0
Terrestrial	0070403	1.6256553414915305	0.07834173122950917	1.4238470418443148	1.8274636411387462	-10.94833811284332	0.6670773660726351	478	0.47495943971276644	0.0
Terrestrial	0071555	0.6850093766773836	0.10208238899552592	0.42204514262490883	0.9479736107298584	-3.9380955330771457	0.8690524616105842	474	0.08709165816448505	3.552713678800501e-13
Terrestrial	0071949	1.5204702309173332	0.0723853750328963	1.3340055048325923	1.7069349570020742	-10.554361703123039	0.616286450538594	479	0.48051607422663944	0.0
Terrestrial	0071951	0.35333605577817595	0.033302932174173315	0.2675477024975055	0.4391244090588464	-2.8609545868698807	0.2835079143832406	478	0.19125600650283003	0.0
Terrestrial	0140359	1.3242682375042851	0.07317988985454472	1.1357568412389778	1.5127796337695925	-6.579385679556332	0.6230509208354114	479	0.4070613138476593	0.0
Terrestrial	0140662	0.8681561720725688	0.06467630655002106	0.7015500063997145	1.034762337745423	-6.490274556602784	0.5506517218366844	479	0.2741708688244471	0.0
Mammals: Human	0000015	0.07932414426875245	0.026026526332958187	0.012279812435052162	0.14636847610245274	-0.5714554146991716	0.21025516213354406	364	0.025018775879671384	0.0027021994509164315
Mammals: Human	0000049	0.13702053502355646	0.03819090558479916	0.038640762237113824	0.2354003078099991	-0.2427820197861038	0.30717243321607973	404	0.03102680907299682	0.0002761210758355226
Mammals: Human	0000155	1.2912651194177494	0.08485597141684645	1.072676137047953	1.5098541017875458	-8.22893053002075	0.6828045063663867	402	0.3666489918405589	0.0
Mammals: Human	0000156	0.693292033509011	0.09562997902992482	0.44694920752792466	0.9396348594900974	-3.596312465078122	0.7696807927960054	400	0.1166522058082996	2.886579864025407e-15
Mammals: Human	0000160	1.2915120779799953	0.06799063977386424	1.116368189922521	1.4666559660374696	-7.553485555943703	0.5467997850017323	406	0.4717757756393214	0.0
Mammals: Human	0000166	0.4673717586515582	0.025236875877674588	0.4023615663906685	0.532381950912448	-0.6453882861841027	0.20296203050779996	406	0.4591469289911021	0.0
Mammals: Human	0000179	0.0	0.0	0.0	0.0	0.0	0.0	403	0.0	
Mammals: Human	0000271	0.7940240428817947	0.07498897752994177	0.6008524367646647	0.9871956489989248	-5.096296104063202	0.6059318146093078	381	0.22829019135904172	0.0
Mammals: Human	0000287	0.7527080269031006	0.038005504236670325	0.6548058479894379	0.8506102058167633	-3.295202191386677	0.30565091922376914	406	0.4926200207848722	0.0
Mammals: Human	0000311	0.0	0.0	0.0	0.0	0.0	0.0	406	0.0	
Mammals: Human	0000314	0.030937422183087874	0.02132700588204399	-0.024000944969057445	0.0858757893352332	0.7273286913471035	0.1715177599419366	406	0.005181683447414986	0.2619395567011076
Mammals: Human	0000315	0.0008088572607198188	0.002311060899554859	-0.005144435616533499	0.006762150137973136	1.0935338435119182	0.018586199618146136	406	0.0003031153782743212	0.9249799548558606
Mammals: Human	0000910	0.2605404012261926	0.051181660484014305	0.12869644381937176	0.39238435863301346	-1.3177575450198717	0.4118377765229185	403	0.06069903779679675	6.847005407095708e-08
Mammals: Human	0001522	0.34063929192548537	0.041575159845250675	0.23354168016411964	0.4477369036868511	-0.9123296983885543	0.3343590903160534	406	0.14248861274126146	0.0
Mammals: Human	0002949	0.13166302957883727	0.016154402233756884	0.09004928942467955	0.173276769732995	0.04349651088299078	0.1299182313569769	406	0.14120610864732352	0.0
Mammals: Human	0003676	0.6755017147727657	0.04075132747084416	0.5705262952078711	0.7804771343376602	-2.5205156667646165	0.3277335994146409	406	0.40480579434720354	0.0
Mammals: Human	0003677	1.1245162873964767	0.03060194542340975	1.045685675985773	1.2033468988071803	-4.023230074268129	0.24610942379435374	406	0.7697100054721778	0.0
Mammals: Human	0003678	0.2123320556954941	0.04148398811763371	0.10546930230446966	0.31919480908651854	0.10705864901806383	0.3336258617242207	406	0.06089780206815054	5.711259509766364e-08
Mammals: Human	0003684	0.5395211612401558	0.039100203631873935	0.43879903668444853	0.6402432857958631	-3.0508494286483803	0.3144547986390788	406	0.320318996472574	0.0
Mammals: Human	0003688	0.01691270729315596	0.006999499129503068	-0.001118002464443945	0.03494341705075586	-0.13076595025685736	0.05637225850230037	396	0.014601849189870952	0.024310960790786984
Mammals: Human	0003697	0.3657543568144368	0.04344303724814987	0.2538450928632027	0.47766362076567087	-1.6499359763108508	0.34938108401565504	406	0.1492631301376507	0.0
Mammals: Human	0003700	1.8618082259588533	0.052400904057817395	1.7268234971059158	1.9967929548117909	-10.830738846937452	0.42142276007417656	406	0.7575592408261153	0.0
Mammals: Human	0003723	0.28415980253664164	0.01934355014174314	0.23433081737151132	0.333988787701772	1.1832259887794772	0.1555662528526643	406	0.3481776031319239	0.0
Mammals: Human	0003725	0.1987263889796015	0.04053875051369292	0.09429856765632852	0.3031542103028745	-1.2997637221065457	0.32655251768182364	395	0.057623828675675504	2.2694510826148928e-07
Mammals: Human	0003735	0.03813233189950169	0.0040395674908308985	0.027726406043121293	0.04853825775588208	3.681852193966055	0.03248733418060002	406	0.18070696421008425	0.0
Mammals: Human	0003743	0.05275583277046685	0.007996755124482184	0.03215619156980075	0.07335547397113296	0.6939246131737997	0.06431214645606567	406	0.09725199992684963	9.265921363521556e-13
Mammals: Human	0003746	0.21320023810558972	0.02410531965192741	0.1511049346822247	0.27529554152895475	-0.12369271294383588	0.19386173812911622	406	0.16221806209420786	0.0
Mammals: Human	0003755	0.551462305990564	0.04654954583790824	0.4315506759121124	0.6713739360690156	-2.916992757511279	0.37436449694772267	406	0.2578253077258531	0.0
Mammals: Human	0003824	1.5478062424446029	0.046182551880317176	1.4288399888009058	1.6667724960883	-9.24719230531811	0.3714130286606884	406	0.7354726603300057	0.0
Mammals: Human	0003883	0.033401550479308637	0.012385874237610124	0.0014955384432249544	0.06530756251539233	-0.25396988432990825	0.10016725618187312	352	0.020355436064037336	0.009756937589810555
Mammals: Human	0003887	0.25194698685861244	0.027519859271511796	0.18105582937519804	0.32283814434202684	-0.0472409016904054	0.22132242295394622	406	0.17181855136870294	0.0
Mammals: Human	0003899	0.05148020625984936	0.02862461314019709	-0.022256797189298343	0.12521720970899705	1.1727638034622696	0.23020716326358456	406	0.007942492032138482	0.1275663173852961
Mammals: Human	0003911	0.2420768555256205	0.027322384817822877	0.17169439223490876	0.31245931881633227	-1.8334657664388136	0.21973427803900542	406	0.16269419841840282	0.0
Mammals: Human	0003916	0.350588612275481	0.06932040019255614	0.17201926137945636	0.5291579631715057	-2.2524521745596897	0.556057148845545	389	0.06199647453751622	8.473649604212596e-08
Mammals: Human	0003918	-0.003515311740575214	0.04388598475200256	-0.11656560846173382	0.10953498498058338	1.1139517931127605	0.3529433920139217	406	1.588136148722441e-05	1.0040763310342298
Mammals: Human	0003922	0.047161014033873	0.01885482710591765	-0.0014090205909708664	0.09573104865871687	-0.33760721897626944	0.15165373877643237	404	0.01532456691741202	0.018631208135789112
Mammals: Human	0003924	0.2382407779073151	0.01983924551204789	0.18713488146827972	0.2893466743463505	0.718095882037139	0.15955277397984424	406	0.2630501094198382	0.0
Mammals: Human	0003937	0.03778677357680533	0.017510635149295135	-0.007320622567778941	0.0828941697213896	-0.27244307430868736	0.14126769248383061	390	0.011859403367314059	0.05158467401939437
Mammals: Human	0003938	0.238386607932824	0.04923543779048905	0.11155612018452421	0.3652170956811238	-1.6406800614294068	0.3962821783828552	400	0.05562493779798927	3.300233266667618e-07
Mammals: Human	0004018	0.0180817952148251	0.012656846649298838	-0.014522241753768705	0.050685832183418905	-0.12798564511606836	0.10192282862480206	398	0.005127483880681516	0.2727203958290596
Mammals: Human	0004019	0.11255516648445857	0.01969973853878276	0.061808640008554176	0.16330169296036295	-0.8612561678185802	0.1586377026344863	398	0.07615750284106726	9.428342551132118e-10
Mammals: Human	0004045	0.06872220122029148	0.031289220552149985	-0.01187883092204689	0.14932323336262984	0.15600544712822118	0.2515871874401315	405	0.011828560243056452	0.04637313662164244
Mammals: Human	0004073	0.08270144960312818	0.01814313253400401	0.03596474019553385	0.12943815901072253	-0.6309141304822323	0.1464041604001617	390	0.0508293185455273	1.8001809463097374e-06
Mammals: Human	0004088	-0.015362199617689561	0.03381742732261722	-0.10247589240075153	0.07175149316537241	0.2102044945964188	0.2736215596902266	370	0.0005604467971285221	1.123109282721453
Mammals: Human	0004107	0.006956251686552438	0.004434485436214689	-0.004466982797136599	0.018379486170241474	-0.054318338291266484	0.03584268610430284	378	0.0065019448946622704	0.20876420027441212
Mammals: Human	0004140	-0.015126637117762402	0.007868157937111769	-0.035395011963762324	0.005141737728237516	0.12839410149924516	0.0632897185224517	402	0.009155543528294618	1.904914886002112
Mammals: Human	0004190	0.5531257723662216	0.046158476285770716	0.43422153745407627	0.672030007278367	-3.65909507276313	0.37121940598019043	406	0.26223094091080357	0.0
Mammals: Human	0004222	0.5107859555257944	0.04888368777519592	0.38486157581688973	0.6367103352346991	-2.2671540905015277	0.39313632074166566	406	0.21275451499656584	0.0
Mammals: Human	0004252	0.5534317277344837	0.03657300940805145	0.4592196554993431	0.6476437999696242	-2.3623358570958874	0.2941303942381226	406	0.36175405619187806	0.0
Mammals: Human	0004326	-0.13277247474740722	0.027550327951432543	-0.20374211955029747	-0.06180282994451698	1.1624059265653104	0.22223040945747263	388	0.05675446175872845	1.9999996209989273
Mammals: Human	0004332	0.399442016957409	0.04670983442555056	0.2791174834771908	0.5197665504376272	-2.916729412233365	0.3760863793825264	398	0.15588286120597739	0.0
Mammals: Human	0004356	0.6293377350789908	0.058031445562779546	0.47984873130927075	0.7788267388487109	-4.492443963723082	0.4679123596656316	383	0.23587428934947696	0.0
Mammals: Human	0004360	0.11187987121797116	0.020391331589200676	0.05935180104419022	0.1644079413917521	-0.8633624402345796	0.16439282678654266	382	0.07340397490033079	4.753922588918158e-09
Mammals: Human	0004372	0.17082024464015283	0.02749823140692236	0.09998480053592083	0.2416556887443848	-1.3072544483689557	0.22180799015655858	364	0.09633178158948474	2.141709032343897e-11
Mammals: Human	0004385	-0.03057348647140596	0.012489744798907975	-0.0627470690733929	0.0016000961305809858	0.26292688016016175	0.10052556594216676	403	0.014723015508673831	1.9779561646228625
Mammals: Human	0004386	0.49038790149794104	0.05956089149834014	0.33695904499821683	0.6438167579976652	-2.368094951964748	0.47928876751661476	404	0.14429609429564627	0.0
Mammals: Human	0004478	-0.028069221682544217	0.024841351117257954	-0.09206054216060071	0.03592209879551227	0.2836208632339821	0.19978110950635036	406	0.0031503485810876475	1.556391391853127
Mammals: Human	0004479	0.07044764660570228	0.019506808441350353	0.020198108060783773	0.12069718515062079	-0.519639927120588	0.156879221864603	406	0.03127376978434815	0.0002477457459932886
Mammals: Human	0004518	0.033442495803197365	0.05697920852104516	-0.113335945347015	0.1802209369534097	0.9378589164432367	0.45902161289879134	397	0.000871342421098209	0.8030783128193524
Mammals: Human	0004519	0.8639682606660763	0.0872021935295884	0.6393354101338566	1.088601111198296	-5.23099003302913	0.702298439661437	396	0.19944961645261428	0.0
Mammals: Human	0004523	0.0997401756849717	0.04073985411865501	-0.005205688524683602	0.20468603989462703	-0.31362794729780497	0.32764132749999	406	0.014619214654825519	0.022020896590955852
Mammals: Human	0004525	-0.0037496952248670763	0.007884396178254904	-0.02405989978005171	0.016560509330317556	0.036952329896641954	0.06339605219135355	405	0.000560926993320332	1.134104412135
Mammals: Human	0004526	0.0	0.0	0.0	0.0	0.0	0.0	401	0.0	
Mammals: Human	0004540	0.5818240703814077	0.05900210155584502	0.4298346567735509	0.7338134839892645	-3.6471799373368405	0.47451144087907454	406	0.19400012738832684	0.0
Mammals: Human	0004553	0.9540939492081831	0.09467234585615528	0.7102179862827271	1.1979699121336391	-5.730562871665057	0.7629943986942205	395	0.20535925699594693	0.0
Mammals: Human	0004588	0.00594275733706543	0.007345868378035463	-0.012980199604753922	0.024865714278884784	-0.04246416998735261	0.059195485644366594	388	0.0016926480827377244	0.6592526006914698
Mammals: Human	0004590	-0.027303533295254295	0.016719998322465183	-0.07037424897392461	0.015767182383416015	0.24727692646543747	0.1347766318566207	393	0.006773866376758142	1.816884667655862
Mammals: Human	0004595	0.01082427826696119	0.005554146041558742	-0.0034832019360941293	0.02513175847001651	-0.08351142485534783	0.04467270882436389	405	0.009336506844613623	0.08910602161236403
Mammals: Human	0004634	0.07932414426875245	0.026026526332958187	0.012279812435052162	0.14636847610245274	-0.5714554146991716	0.21025516213354406	364	0.025018775879671384	0.0027021994509164315
Mammals: Human	0004637	0.006877045678630287	0.006119194509282153	-0.008885999377280537	0.02264009073454111	-0.051843236212461556	0.04941690134406499	383	0.003304098594966831	0.44750261447327033
Mammals: Human	0004638	0.17278383487711824	0.03848977910008491	0.07363416391529952	0.27193350583893694	-0.9137956708188546	0.31053570544466597	388	0.04961659098893345	2.681646182445263e-06
Mammals: Human	0004643	0.04107308401627099	0.013742254845012358	0.005673035535519157	0.07647313249702281	-0.31136080213897915	0.11086614591234761	390	0.022505123220133427	0.0033899455871986284
Mammals: Human	0004644	0.43540202753141904	0.03575759174666498	0.34329047119201006	0.527513583870828	-3.225710989591747	0.28847454542287876	389	0.2769962805121128	0.0
Mammals: Human	0004654	0.0	0.0	0.0	0.0	0.0	0.0	394	0.0	
Mammals: Human	0004673	0.9781933900978924	0.10365533195958132	0.7111772549700109	1.245209525225774	-6.139078919759241	0.8360912034955987	385	0.18865662979582976	0.0
Mammals: Human	0004743	0.29842723325264087	0.032335950323916306	0.21512982521823246	0.3817246412870493	-2.250686777938157	0.26059155801452033	389	0.1803864159534181	0.0
Mammals: Human	0004750	0.08225152981900728	0.026532862000546244	0.01390287730560015	0.1506001823324144	-0.5951339804307136	0.2135536803685155	403	0.023404013217395492	0.0022031545054053137
Mammals: Human	0004791	0.06816896796251973	0.01945497514365441	0.01805295199246596	0.1182849839325735	-0.5094393963459266	0.15697116130093372	376	0.03178429609185274	0.00040317587515925624
Mammals: Human	0004807	0.035958178620471605	0.02025792666560408	-0.01622624047012451	0.08814259771106772	-0.24293753432223533	0.16320069568293355	389	0.00807556662704667	0.13455392950021783
Mammals: Human	0004812	0.10008085570515335	0.03160258392346456	0.018672599518308644	0.18148911189199807	0.2918463750666843	0.25415683912261416	406	0.02422289747603812	0.0016872623649237806
Mammals: Human	0004813	0.0972147072523203	0.019632055769530365	0.046642531590010076	0.14778688291463052	-0.734901176899513	0.15801151653737336	403	0.05762510409546717	1.6615490583404835e-07
Mammals: Human	0004814	0.04221851949165111	0.011521279521806633	0.012539703443477223	0.071897335539825	-0.3236741423484014	0.09265735969571504	406	0.032167937239017674	0.00019385555492901219
Mammals: Human	0004817	0.020909501219923472	0.008026850083444873	0.00023233540496947827	0.04158666703487747	-0.16121516613803627	0.06462586671234224	402	0.01668135502664947	0.013300754212522081
Mammals: Human	0004818	-0.05611701450132077	0.018916343474317133	-0.1048455152911617	-0.007388513711479833	0.4933340173815869	0.15213053707359844	406	0.02131936973444093	1.9963119875375765
Mammals: Human	0004820	-0.04781178390829089	0.03987426202982042	-0.15052788289710828	0.054904315080526504	0.7229557377660245	0.32068263718797263	404	0.0035637566579792557	1.599604556964106
Mammals: Human	0004821	0.02599020123778554	0.01134799551568117	-0.0032422352106091547	0.05522263768618023	-0.19576706397637642	0.09126376114143192	406	0.012817317325853672	0.035460229320511294
Mammals: Human	0004822	0.023868141760386652	0.008904016646538972	0.0009313948789022586	0.046804888641871045	-0.18321924428057776	0.07169298151025023	399	0.01777806189342812	0.01031126010372252
Mammals: Human	0004823	0.004675434953153563	0.005670045516912706	-0.009930602298413568	0.019281472204720693	-0.034090798667084046	0.045600954998407967	401	0.0017012126206483735	0.6486489589226954
Mammals: Human	0004824	0.272496197844954	0.029987993605423775	0.19524712631738234	0.34974526937252565	-2.0373472250198477	0.24121697676766488	403	0.17075210942064178	0.0
Mammals: Human	0004825	0.03247432023875738	0.012222792269185788	0.0009884073533347956	0.06396023312417998	-0.24371524801914188	0.09829912186648884	406	0.017172565524528394	0.011177431684997963
Mammals: Human	0004826	0.04490116437461276	0.010940544052398233	0.016718322895634907	0.07308400585359061	0.32702424703123045	0.08798692225209713	406	0.040023636275794194	2.2031677323397503e-05
Mammals: Human	0004827	0.19680775490538985	0.02399176786528396	0.13500496088441838	0.2586105489263613	-1.4968260112951728	0.19294852282874966	406	0.14278097658074085	0.0
Mammals: Human	0004828	0.01420812368401199	0.007824600617485843	-0.005948047506631542	0.034364294874655525	-0.10727053040868834	0.06292763165041348	406	0.008095387533376242	0.1225690030138531
Mammals: Human	0004829	0.06793798637543154	0.0141150816258263	0.03157753610730299	0.10429843664356009	-0.5216802513314773	0.11351744334152578	406	0.05423273021164288	3.9349857905435215e-07
Mammals: Human	0004830	0.19661257944092192	0.023695311901483336	0.13557345598270085	0.25765170289914296	-1.4993817325032415	0.1905643408618229	406	0.14560465248284693	0.0
Mammals: Human	0004831	0.059140277995981295	0.015194368227457998	0.019999585442049488	0.09828097054991311	-0.44761497479564	0.12219736875023358	406	0.03614367958572884	6.477824457795656e-05
Mammals: Human	0004832	-0.00828603466115555	0.003993546366889629	-0.01857341010226323	0.002001340779952133	0.06826021505425145	0.03211734847561366	404	0.010595557966074698	1.9354726588838918
Mammals: Human	0005047	0.0	0.0	0.0	0.0	0.0	0.0	406	0.0	
Mammals: Human	0005048	0.0	0.0	0.0	0.0	0.0	0.0	405	0.0	
Mammals: Human	0005215	1.1023621578779332	0.08277407815218793	0.8891361325578971	1.3155881831979694	-7.456150621841343	0.6675391465386968	375	0.3222639079711902	0.0
Mammals: Human	0005506	2.0782977848655104	0.08880096830387936	1.8495464905147172	2.307049079216304	-15.133494477553334	0.7175677704688856	377	0.5936048247445286	0.0
Mammals: Human	0005515	1.0401978611530376	0.061359401672576634	0.8821360424444802	1.198259679861595	-5.685980353889228	0.4934695092440804	406	0.41566877973263494	0.0
Mammals: Human	0005524	0.5287493709028356	0.021079232967244167	0.4744492667792146	0.5830494750264565	0.9871874869697388	0.16952510070248236	406	0.6089825750160254	0.0
Mammals: Human	0005525	0.3523911083875129	0.020420201229967353	0.299788670019117	0.4049935467559088	0.2566095043041132	0.1642249827237308	406	0.42434031751294354	0.0
Mammals: Human	0005694	0.1870519700171517	0.06578958579231414	0.01757799701615048	0.35652594301815294	-1.0065105276012427	0.5291345290679502	405	0.019664368787894237	0.005821227000362805
Mammals: Human	0005737	0.2862499887680127	0.0231130785907354	0.22671069831827834	0.3457892792177471	1.5294834605879677	0.18588185735825982	406	0.2751833533308865	0.0
Mammals: Human	0005829	0.9511989688932685	0.07623526448746616	0.7548169275735557	1.1475810102129813	-6.352661337547185	0.6147102241316097	375	0.29446833333331734	0.0
Mammals: Human	0005840	0.04972384435603193	0.005728894268417486	0.03496621272058849	0.06448147599147537	3.0496554814109365	0.04607337369801454	406	0.157162908465741	0.0
Mammals: Human	0005854	0.015037590718803362	0.022354991877596285	-0.04254886835788467	0.07262404979549139	-0.07192658193981498	0.1797790705569174	394	0.001152976354409918	0.7497142933042016
Mammals: Human	0005886	0.8696751594038682	0.0349658259526809	0.7796031917497622	0.9597471270579742	-3.2774363451368242	0.28120497434535713	406	0.6049377659762127	0.0
Mammals: Human	0005975	0.8350476212521231	0.06598254124133716	0.6650765950144385	1.0050186474898075	-3.6459927715909046	0.5306500936692178	406	0.28389593992347906	0.0
Mammals: Human	0006006	0.6177104957972381	0.048463394212678465	0.4928687923053784	0.7425521992890979	-4.233577522368716	0.3897562020902377	406	0.2867967638840232	0.0
Mammals: Human	0006094	0.5529413726056714	0.05566215397230436	0.4095556639730154	0.6963270812383275	-3.2656668392630337	0.44827279376501006	399	0.1990833614673556	0.0
Mammals: Human	0006096	0.2603523886763586	0.028371411408019312	0.18726763288930087	0.3334371444634164	0.09222618095102852	0.22817084395290652	406	0.17248645496422066	0.0
Mammals: Human	0006098	0.8250507168160344	0.0684962293252761	0.6486044300741232	1.0014970035579456	-5.467732152453437	0.5508658779070296	406	0.26423293172786166	0.0
Mammals: Human	0006139	0.22811424723195847	0.05464329161250633	0.08735312803814216	0.3688753664257748	-1.1640201014089528	0.4394022461018882	403	0.04164962179996545	1.5194310178934245e-05
Mammals: Human	0006163	-0.1792815131725764	0.02963120554462478	-0.25561149865552985	-0.10295152768962297	1.5477339193078792	0.23849115853692338	403	0.08365413763042606	1.9999999999243712
Mammals: Human	0006164	0.11752938427517884	0.03282100709033536	0.03298247001047494	0.20207629853988274	0.38571689503888873	0.26403878246040224	405	0.03083760383480727	0.00028490195679697905
Mammals: Human	0006177	0.02160941153853532	0.02072080001160976	-0.03176736929137142	0.07498619236844206	-0.12380522900486615	0.16666219077729516	404	0.002698195381001245	0.5003769955175437
Mammals: Human	0006189	0.09892856879485178	0.038958755532669496	-0.0014291854573048463	0.19928632304700838	0.9264319971657313	0.31424621453186824	391	0.016305862758452916	0.016489977925290944
Mammals: Human	0006207	0.22326683791677762	0.04741640726161321	0.10112217281086198	0.34541150302269324	-0.8687774277212459	0.3822403998912475	392	0.0537914692324597	7.414279661333012e-07
Mammals: Human	0006221	-0.13383500546362978	0.04601344963552357	-0.2523656517247385	-0.015304359202521059	2.204211248835527	0.3700530610033169	406	0.020511056349390877	1.9954188122065
Mammals: Human	0006260	0.08084563262292725	0.023298054980310838	0.020829842993646534	0.14086142225220796	2.0746748167614184	0.18736948933799485	406	0.028942586441474294	0.00046861123070573996
Mammals: Human	0006261	0.24428207933264418	0.05447553425089875	0.103953103102329	0.3846110555629594	-1.5871523307363624	0.43904901333253826	368	0.052079982421074256	2.756676587223339e-06
Mammals: Human	0006265	0.1903475135080955	0.04851303811040097	0.06537792733570261	0.3153170996804884	0.07485667209198343	0.39015545223248665	406	0.03670745737435166	5.541217487259331e-05
Mammals: Human	0006269	-0.01762039953746249	0.025694376416106016	-0.08380911318535159	0.048568314110426614	0.20753841165751769	0.2066413780898276	406	0.001162702817310013	1.2587288081210668
Mammals: Human	0006275	-0.0024671577310776058	0.011505632082525205	-0.032105665975662535	0.027171350513507324	0.030641284449440656	0.09266355406126307	396	0.00011668793790930998	1.0288477637177522
Mammals: Human	0006281	0.4498640908830477	0.018624874334797228	0.40188641459661	0.49784176716948536	-0.5124367943839574	0.14978646054550276	406	0.5908499469284212	0.0
Mammals: Human	0006284	0.590739194635522	0.05016503016696474	0.4615140769254209	0.7199643123456232	-3.6592249074259264	0.4035492102133449	404	0.25648110420779924	0.0
Mammals: Human	0006289	0.05357074957675036	0.015218601669659305	0.014367631675707981	0.09277386747779273	0.70393434257806	0.12239226088582164	406	0.029758060652995244	0.00037508865701152416
Mammals: Human	0006310	0.636323150540603	0.04093474196126536	0.5308752552483834	0.7417710458328225	-2.0955917518035685	0.3292086701635276	406	0.3742656475538578	0.0
Mammals: Human	0006351	0.20446218100705663	0.03426281821116561	0.116201161295094	0.29272320071901925	-0.037502701995538734	0.2755511890126461	406	0.08100496079181763	1.426767592960232e-10
Mammals: Human	0006352	1.4457759806504713	0.07641922055221055	1.2489200685079769	1.6426318927929657	-9.860708443894342	0.6165460691144431	387	0.48178084874896077	0.0
Mammals: Human	0006353	0.11088516774919249	0.01956811520789436	0.06047770297365662	0.16129263252472836	0.1737692639703441	0.15742177868937887	405	0.07379878670523321	1.3244527696798514e-09
Mammals: Human	0006355	1.7106473153727295	0.04443950896470123	1.5961711402796592	1.8251234904657998	-9.418005126337	0.35739498890289867	406	0.785764548679928	0.0
Mammals: Human	0006364	0.21866289983231332	0.029976960775798787	0.14144224887385565	0.295883550790771	0.3324990630927742	0.24108312205517782	406	0.1163754600167366	1.9984014443252818e-15
Mammals: Human	0006396	0.527355673429431	0.05259657813986404	0.39186688814114123	0.6628444587177208	-2.561756794190647	0.4229964258956687	406	0.1992534961395691	0.0
Mammals: Human	0006400	0.19967318630441655	0.03856118128603851	0.10033958331158134	0.2990067892972518	0.3983010410794303	0.3101198298287509	406	0.062237257393081835	3.8622621101325194e-08
Mammals: Human	0006402	0.029764210813114058	0.057218653802832864	-0.11763104138298339	0.1771594630092115	0.28386365129575775	0.4603132269080194	405	0.0006709913480709151	0.8417572312948018
Mammals: Human	0006412	0.022355971883516176	0.004362849417324926	0.011117271784487166	0.033594671982545184	3.8919473375648583	0.03508725805967831	406	0.06102652239234441	5.500810340564044e-08
Mammals: Human	0006413	0.05275583277046685	0.007996755124482184	0.03215619156980075	0.07335547397113296	0.6939246131737997	0.06431214645606567	406	0.09725199992684963	9.265921363521556e-13
Mammals: Human	0006414	0.15090007626335894	0.0210745209603744	0.09661211026943448	0.2051880422572834	0.3333332576135737	0.16948720542231022	406	0.11261453344483008	6.661338147750939e-15
Mammals: Human	0006415	0.20455660470208248	0.034850469694339706	0.11478179476946339	0.2943314146347016	-0.3975862018181866	0.2802772469777465	406	0.07857566321465581	2.983997493544166e-10
Mammals: Human	0006418	-0.14508509540054787	0.046946019106828656	-0.2660180406197385	-0.024152150181357246	1.7604139769490175	0.3775596847569199	405	0.02315103603643498	1.9977126112847872
